,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
198,222,6,Lövőház utcai Fiók,37,1024,Budapest,Lövőház u.,7-9,,POINT (47.50881 19.02609),"Lövőház u. 7-9, 1024 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,lovohaz@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.5092265,19.0257543,6,CIB Bank,bank,"{'operator': 'CIB Bank Zrt.', 'bic': 'CIBHHUHB', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'air_conditioning': 'yes', 'brand:wikipedia': 'hu:CIB Bank', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'ref:vatin:hu': '10136915-4-44', 'brand': 'CIB Bank', 'brand:wikidata': 'Q839566'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,2792369878,OSM_object_type.node,7,0,2021-01-04 15:18:00.000000,"{'addr:postcode': '1024', 'bic': 'CIBHHUHB', 'addr:street': 'Lövőház utca', 'contact:website': 'https://www.cib.hu', 'wheelchair': 'yes', 'source:www.cib.hu:date': '2020-12-05', 'ref:vatin:hu': '10136915-4-44', 'addr:city': 'Budapest', 'branch': 'Lövőház utcai Fiók', 'brand:wikidata': 'Q839566', 'name': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'contact:email': 'lovohaz@cib.hu', 'air_conditioning': 'yes', 'addr:housenumber': '7-9', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'contact:phone': '+36 1 424 2242', 'brand': 'CIB Bank', 'brand:wikipedia': 'hu:CIB Bank'}",,52.73166116,
199,219,6,CIB Lízing központi ügyfélszolgálat,37,1024,Budapest,Petrezselyem u.,2-8,,POINT (47.5112 19.02972),"Petrezselyem u. 2-8, 1024 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,lizinghitelcentrum@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.510940950000006,19.029160005644144,6,CIB Bank,bank,"{'operator': 'CIB Bank Zrt.', 'bic': 'CIBHHUHB', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'air_conditioning': 'yes', 'brand:wikipedia': 'hu:CIB Bank', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'ref:vatin:hu': '10136915-4-44', 'brand': 'CIB Bank', 'brand:wikidata': 'Q839566'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,250892710,OSM_object_type.way,6,0,2021-06-14 11:35:13.000000,"{'addr:postcode': '1024', 'building': 'office', 'height': '22', 'addr:street': 'Petrezselyem utca', 'amenity': 'bank', 'addr:housenumber': '2-8', 'addr:housename': 'LC irodaház (CIB Bank), Budapest II. Fényes E. utca', 'source': 'Bing', 'building:levels': '7', 'addr:city': 'Budapest', 'brand': 'CIB', 'architect': 'Nagy Iván, Ybl Miklós-díjas építész (Cságoly Ferenccel)', 'name': 'CIB Bank'}","[2572405797, 7182066990, 2572405796, 2572405793, 6359946037, 8831817760, 2572405783, 8831817762, 8831817757, 2572405770, 2572405771, 2572405786, 2572405789, 2572405779, 2572405780, 2572405781, 2572405794, 7182066988, 2572405795, 2572405797]",6.66618535,
200,220,6,Fényes Elek Fiók,37,1024,Budapest,Petrezselyem u.,2-8,,POINT (47.5112 19.02972),"Petrezselyem u. 2-8, 1024 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,fenyeselekfiok@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.510940950000006,19.029160005644144,6,CIB Bank,bank,"{'operator': 'CIB Bank Zrt.', 'bic': 'CIBHHUHB', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'air_conditioning': 'yes', 'brand:wikipedia': 'hu:CIB Bank', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'ref:vatin:hu': '10136915-4-44', 'brand': 'CIB Bank', 'brand:wikidata': 'Q839566'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,250892710,OSM_object_type.way,6,0,2021-06-14 11:35:13.000000,"{'addr:postcode': '1024', 'building': 'office', 'height': '22', 'addr:street': 'Petrezselyem utca', 'amenity': 'bank', 'addr:housenumber': '2-8', 'addr:housename': 'LC irodaház (CIB Bank), Budapest II. Fényes E. utca', 'source': 'Bing', 'building:levels': '7', 'addr:city': 'Budapest', 'brand': 'CIB', 'architect': 'Nagy Iván, Ybl Miklós-díjas építész (Cságoly Ferenccel)', 'name': 'CIB Bank'}","[2572405797, 7182066990, 2572405796, 2572405793, 6359946037, 8831817760, 2572405783, 8831817762, 8831817757, 2572405770, 2572405771, 2572405786, 2572405789, 2572405779, 2572405780, 2572405781, 2572405794, 7182066988, 2572405795, 2572405797]",6.66618535,
201,226,6,Rózsakerti Fiók,39,1026,Budapest,"Rózsakert Üzletház, Gábor Áron u.",74-78,,POINT (47.52219 19.01489),"Rózsakert Üzletház, Gábor Áron u. 74-78, 1026 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,rozsakert@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.5225473,19.0146084,6,CIB Bank,bank,"{'operator': 'CIB Bank Zrt.', 'bic': 'CIBHHUHB', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'air_conditioning': 'yes', 'brand:wikipedia': 'hu:CIB Bank', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'ref:vatin:hu': '10136915-4-44', 'brand': 'CIB Bank', 'brand:wikidata': 'Q839566'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,1944445592,OSM_object_type.node,9,0,2021-06-14 18:46:15.000000,"{'addr:postcode': '1026', 'bic': 'CIBHHUHB', 'addr:street': 'Gábor Áron utca', 'contact:website': 'https://www.cib.hu', 'branch': 'Rózsakerti Fiók', 'source:www.cib.hu:date': '2020-12-05', 'ref:vatin:hu': '10136915-4-44', 'addr:city': 'Budapest', 'opening_hours': 'Mo-Th 09:00-17:00; Fr 09:00-16:00', 'brand:wikidata': 'Q839566', 'name': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'contact:email': 'rozsakert@cib.hu', 'air_conditioning': 'yes', 'addr:housenumber': '74-78', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'level': '2', 'amenity': 'bank', 'contact:phone': '+36 1 424 2242', 'brand': 'CIB Bank', 'brand:wikipedia': 'en:CIB Bank', 'ref:HU:company': '01 10 041004'}",,45.00669001,
202,218,6,Medve utcai Fiók,40,1027,Budapest,Medve u.,4-14,,POINT (47.50798 19.03561),"Medve u. 4-14, 1027 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,medve@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.50850355,19.035233813684847,6,CIB Bank,bank,"{'operator': 'CIB Bank Zrt.', 'bic': 'CIBHHUHB', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'air_conditioning': 'yes', 'brand:wikipedia': 'hu:CIB Bank', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'ref:vatin:hu': '10136915-4-44', 'brand': 'CIB Bank', 'brand:wikidata': 'Q839566'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,249667826,OSM_object_type.way,6,0,2021-07-22 19:43:35.000000,"{'addr:postcode': '1027', 'bic': 'CIBHHUHB', 'addr:street': 'Medve utca', 'brand:wikipedia': 'en:CIB Bank', 'branch': 'Medve utcai Fiók', 'source': 'Bing', 'website': 'https://www.cib.hu/', 'source:www.cib.hu:date': '2020-12-05', 'ref:vatin:hu': '10136915-4-44', 'addr:city': 'Budapest', 'opening_hours': 'Mo,Tu,Th 08:30-16:00; We 08:30-17:00; Fr 08:30-15:00', 'brand:wikidata': 'Q839566', 'name': 'CIB Bank', 'building': 'yes', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'contact:email': 'medve@cib.hu', 'air_conditioning': 'yes', 'addr:housenumber': '4-14', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'name:it': 'CIB', 'amenity': 'bank', 'contact:phone': '+36 1 424 2242', 'brand': 'CIB Bank'}","[2562477961, 2562477955, 2562477956, 2562477946, 2562477947, 2562477938, 2562477939, 2562477948, 2562477949, 2562477958, 2562477957, 2562477960, 2562477959, 2562477962, 2562477961]",30.57790134,
203,223,6,Flórián téri Fiók,45,1035,Budapest,"Flórián Üzletközpont, Flórián tér",6-9,,POINT (47.54193 19.03975),"Flórián Üzletközpont, Flórián tér 6-9, 1033 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,florian@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.5421672,19.0406552,6,CIB Bank,bank,"{'operator': 'CIB Bank Zrt.', 'bic': 'CIBHHUHB', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'air_conditioning': 'yes', 'brand:wikipedia': 'hu:CIB Bank', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'ref:vatin:hu': '10136915-4-44', 'brand': 'CIB Bank', 'brand:wikidata': 'Q839566'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,8197145652,OSM_object_type.node,4,0,2021-09-25 15:46:12.000000,"{'addr:postcode': '1033', 'bic': 'CIBHHUHB', 'addr:street': 'Flórián tér', 'contact:website': 'https://www.cib.hu', 'branch': 'Flórián téri Fiók', 'ref:vatin:hu': '10136915-4-44', 'atm': 'yes', 'addr:city': 'Budapest', 'brand:wikidata': 'Q839566', 'name': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'fixme': 'verify import;position', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'contact:email': 'florian@cib.hu', 'amenity': 'bank', 'addr:housenumber': '6-9', 'ref:vatin': 'HU10136915', 'source:www.cib.hu:date': '2020-12-05', 'ref:HU:company': '01 10 041004', 'air_conditioning': 'yes', 'contact:phone': '+36 1 424 2242', 'brand': 'CIB Bank', 'brand:wikipedia': 'en:CIB Bank'}",,72.88591137,
204,229,6,Újpesti Fiók,54,1043,Budapest,István u.,8,,POINT (47.559843 19.089407),"István u. 8, 1043 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,ujpest@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.5598835,19.0892683,6,CIB Bank,bank,"{'operator': 'CIB Bank Zrt.', 'bic': 'CIBHHUHB', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'air_conditioning': 'yes', 'brand:wikipedia': 'hu:CIB Bank', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'ref:vatin:hu': '10136915-4-44', 'brand': 'CIB Bank', 'brand:wikidata': 'Q839566'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,1803481875,OSM_object_type.node,3,0,2020-12-05 18:46:54.000000,"{'addr:postcode': '1043', 'bic': 'CIBHHUHB', 'addr:street': 'István út', 'contact:website': 'https://www.cib.hu', 'branch': 'Újpesti Fiók', 'source:www.cib.hu:date': '2020-12-05', 'ref:vatin:hu': '10136915-4-44', 'addr:city': 'Budapest', 'brand:wikidata': 'Q839566', 'name': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'contact:email': 'ujpest@cib.hu', 'air_conditioning': 'yes', 'addr:housenumber': '8', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'contact:phone': '+36 1 424 2242', 'brand': 'CIB Bank', 'brand:wikipedia': 'hu:CIB Bank'}",,11.34011887,
205,214,6,Szent István körúti Fiók,64,1055,Budapest,Szent István krt.,15,,POINT (47.51182 19.05164),"Szent István krt. 15, 1055 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,sztistvankrt@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.5115846,19.0517226,6,CIB Bank,bank,"{'operator': 'CIB Bank Zrt.', 'bic': 'CIBHHUHB', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'air_conditioning': 'yes', 'brand:wikipedia': 'hu:CIB Bank', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'ref:vatin:hu': '10136915-4-44', 'brand': 'CIB Bank', 'brand:wikidata': 'Q839566'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,260892265,OSM_object_type.node,9,0,2021-09-25 12:37:05.000000,"{'addr:postcode': '1055', 'bic': 'CIBHHUHB', 'addr:street': 'Szent István körút', 'contact:website': 'https://www.cib.hu', 'wheelchair': 'yes', 'source:www.cib.hu:date': '2020-12-05', 'ref:vatin:hu': '10136915-4-44', 'addr:city': 'Budapest', 'branch': 'Szent István körúti Fiók', 'brand:wikidata': 'Q839566', 'name': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'contact:email': 'sztistvankrt@cib.hu', 'air_conditioning': 'yes', 'addr:housenumber': '15', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'contact:phone': '+36 1 424 2242', 'brand': 'CIB Bank', 'brand:wikipedia': 'en:CIB Bank'}",,26.90043873,
206,213,6,Westend Fiók,67,1062,Budapest,"Westend City Center (Lechner Ödön krt. 29/a.), Váci út",1-3,,POINT (47.51222 19.05752),"Westend City Center (Lechner Ödön krt. 29/a.), Váci út 1-3, 1062 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,westend@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.51222,19.05752,6,CIB Bank,bank,"{'operator': 'CIB Bank Zrt.', 'bic': 'CIBHHUHB', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'air_conditioning': 'yes', 'brand:wikipedia': 'hu:CIB Bank', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'ref:vatin:hu': '10136915-4-44', 'brand': 'CIB Bank', 'brand:wikidata': 'Q839566'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-20 13:13:50.575023,,,,True
207,215,6,Bajcsy Fiók,70,1061,Budapest,Bajcsy-Zsilinszky Endre út,5-7,,POINT (47.4986918 19.0550136),"Bajcsy-Zsilinszky Endre út 5-7, 1065 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,andrassy19@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.4986918,19.0550136,6,CIB Bank,bank,"{'operator': 'CIB Bank Zrt.', 'bic': 'CIBHHUHB', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'air_conditioning': 'yes', 'brand:wikipedia': 'hu:CIB Bank', 'ref:vatin': 'HU10136915', 'atm': 'yes', 'ref:HU:company': '01 10 041004', 'amenity': 'bank', 'ref:vatin:hu': '10136915-4-44', 'brand': 'CIB Bank', 'brand:wikidata': 'Q839566'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-20 13:13:50.575023,,,,True
